TREE_TYPE;TREE_ID;VERSION;NODE_ID;PARENT_ID;LEV;NODE_TYPE;TECH_NAME;LOGICAL_PATH;FULL_PATH;LENGTH;DATA_TYPE;ATOM_HANDL;MP_SC_TAB;MP_SC_FLD;MP_OFFSET;MP_SC_OFFSET;MP_CONST;MP_EXIT_FUNC;CK_EXIT_FUNC;CONDITIONS;ORIGIN;STATUS;VAR_NAME;TEXT
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6526782610;ROOT;001;ELEM;Document;/Document;/Document;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8996309460;N_6526782610;000;XMAT;xmlns;/Document/@xmlns;/Document/@xmlns;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Default XML namespace
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0622099430;N_8996309460;000;ATOM;ISO;/Document/@xmlns/:atom:ISO;/Document/@xmlns/:atom:ISO;0070;C;;;;000;000;urn:iso:std:iso:20022:tech:xsd:pain.001.001.09;;;FPM_CGI-XMLNS = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7913789990;N_8996309460;000;ATOM;Para;/Document/@xmlns/:atom:Para;/Document/@xmlns/:atom:Para;0070;C;;FPM_CGI;XMLNS;000;000;;;;FPM_CGI-XMLNS <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5979576990;N_6526782610;000;XMAT;xmlns:xsi;/Document/@xmlns:xsi;/Document/@xmlns:xsi;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;XML namespace for XMLSchema-instance
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1510283750;N_5979576990;000;ATOM;ISO;/Document/@xmlns:xsi/:atom:ISO;/Document/@xmlns:xsi/:atom:ISO;0070;C;;;;000;000;http://www.w3.org/2001/XMLSchema-instance;;;FPM_CGI-XSI = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3606440470;N_5979576990;000;ATOM;Para;/Document/@xmlns:xsi/:atom:Para;/Document/@xmlns:xsi/:atom:Para;0070;C;;FPM_CGI;XSI;000;000;;;;FPM_CGI-XSI <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7050014740;N_6526782610;000;XMAT;xsi:schemaLocation;/Document/@xsi:schemaLocation;/Document/@xsi:schemaLocation;0000;C;;FPM_CGI;SCHEMALOCATION;000;000;;;;FPM_CGI-SCHEMALOCATION <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;Locates schemas for elements and attributes
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3041630990;N_6526782610;001;ELEM;CstmrCdtTrfInitn;/Document/CstmrCdtTrfInitn;/Document/CstmrCdtTrfInitn;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Customer Credit Transfer Initiation
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4806967320;N_3041630990;001;ELEM;GrpHdr;/Document/CstmrCdtTrfInitn/GrpHdr;/Document/CstmrCdtTrfInitn/GrpHdr;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Set of characteristics shared by all individ. transactions incl. in message
PAYM;Z_PT_CGI_XML_CT_V9;000;N01162684500;N_4806967320;000;TECH;MessageId;/Document/CstmrCdtTrfInitn/GrpHdr/(TECH:MessageId);/Document/CstmrCdtTrfInitn/GrpHdr/(TECH:MessageId);0000;C;;;;000;000;;DMEE_EXIT_SEPA_COUNTRIES;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0750428187;N_4806967320;001;ELEM;Authstn;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;User id/key to check whether init. party is allowed to initiate transaction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0567379417;N_0750428187;001;ELEM;Cd;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Cd;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Cd;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Specifies authorisation, in coded form
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0202073967;N_0750428187;001;ELEM;Prtry;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Prtry;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Prtry;0004;C;;;;000;000;;;;;REDEFINED_IN_TREE;ACTIVE;;Specifies authorisation, in free text form
PAYM;Z_PT_CGI_XML_CT_V9;000;N01358037382;N_0202073967;000;ATOM;NVOP;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Prtry/:atom:NVOP;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Prtry/:atom:NVOP;0000;C;;;;000;000;NVOP;;;;ADDED_IN_TREE;ACTIVE;;No verification of payee
PAYM;Z_PT_CGI_XML_CT_V9;000;N01476863019;N_0202073967;000;ATOM;VOP;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Prtry/:atom:VOP;/Document/CstmrCdtTrfInitn/GrpHdr/Authstn/Prtry/:atom:VOP;0000;C;;;;000;000;VOP;;;1 = SPACE;ADDED_IN_TREE;ACTIVE;;Verification of Payee
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2396761100;N_4806967320;001;ELEM;CreDtTm;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm;0025;C;01;SYST;DATLO;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Date and time at which message was created
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7098180290;N_2396761100;000;ATOM;-;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:-;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:-;0000;C;;;;007;000;-;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9742238510;N_2396761100;000;ATOM;-;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:-;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:-;0001;C;;;;004;000;-;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2393487010;N_2396761100;000;ATOM;DD;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:DD;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:DD;0002;C;;SYST;DATLO+006;008;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4631279510;N_2396761100;000;ATOM;MM;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:MM;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:MM;0002;C;;SYST;DATLO+004;005;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4068925450;N_2396761100;000;ATOM;T;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:T;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:T;0001;C;;;;010;000;T;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2751747870;N_2396761100;000;ATOM;Time;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:Time;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:Time;0008;C;;SYST;TIMLO;011;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4418464780;N_2396761100;000;ATOM;YYYY;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:YYYY;/Document/CstmrCdtTrfInitn/GrpHdr/CreDtTm/:atom:YYYY;0004;C;;SYST;DATLO;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9722403980;N_4806967320;001;ELEM;CtrlSum;/Document/CstmrCdtTrfInitn/GrpHdr/CtrlSum;/Document/CstmrCdtTrfInitn/GrpHdr/CtrlSum;0018;P;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Total of all indiv. amounts included in message, irrespective of currencies
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7509590460;N_4806967320;001;ELEM;InitgPty;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Party that initiates payment
PAYM;Z_PT_CGI_XML_CT_V9;000;N01833378663;N_7509590460;001;TECH;CtctDtls;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/(TECH:CtctDtls);/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/(TECH:CtctDtls);0000;C;;;;000;000;;DMEE_EXIT_SEPA_COUNTRIES;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01496614496;N_7509590460;001;TECH;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/(TECH:Id);/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/(TECH:Id);0000;C;;;;000;000;;Z_DMEE_EXIT_SEPA_COUNTRIES;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6435435750;N_7509590460;000;ELEM;CtctDtls;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/CtctDtls;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/CtctDtls;0000;C;;;;000;000;;;;= 'X';REDEFINED_IN_TREE;ACTIVE;;Set of elements used to indicate how to contact party
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1261069790;N_6435435750;000;ELEM;Nm;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/CtctDtls/Nm;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/CtctDtls/Nm;0000;C;;;;000;000;;DMEE_EXIT_SEPA_COUNTRIES;;;REDEFINED_IN_TREE;ACTIVE;;Name by which party is known and which is usually used to identify party
PAYM;Z_PT_CGI_XML_CT_V9;000;N_1257999100;N_6435435750;000;ELEM;Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/CtctDtls/Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/CtctDtls/Othr;0000;C;;;;000;000;;DMEE_EXIT_SEPA_COUNTRIES;;;REDEFINED_IN_TREE;ACTIVE;;Contact details in another form
PAYM;Z_PT_CGI_XML_CT_V9;000;N01155574158;N_7509590460;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id;0000;C;;;;000;000;;;;FPAYH-HBKID >= 'CBK01' AND FPAYH-HBKID <= 'CBK99' AND FPAYHX-UBNKS = 'ES';ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8063921300;N_7509590460;001;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous identification of party
PAYM;Z_PT_CGI_XML_CT_V9;000;N01539277211;N_8063921300;000;TECH;OrgId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/(TECH:OrgId);/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/(TECH:OrgId);0000;C;;;;000;000;;DMEE_EXIT_SEPA_COUNTRIES;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01121578425;N_8063921300;001;TECH;PrvtId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/(TECH:PrvtId);/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/(TECH:PrvtId);0000;C;;;;000;000;;Z_DMEE_EXIT_SEPA_COUNTRIES;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_9967081970;N_8063921300;001;ELEM;OrgId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Unique and unambiguous way to identify organisation
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4582915510;N_9967081970;001;ELEM;AnyBIC;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/AnyBIC;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/AnyBIC;0010;C;;FPAYHX;REF12+040;000;000;;;;FPAYHX-REF12+030(10) = 'SWIFT';INHERITED_FROM_PARENT;ACTIVE;;Business identification code of organisation
PAYM;Z_PT_CGI_XML_CT_V9;000;N_8655981910;N_9967081970;001;ELEM;Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr;0000;C;;;;000;000;;;;FPAYHX-REF12+030(10) <> 'SWIFT' AND (FPAYHX-REF12+040(10) <> SPACE OR FPAYHX-DTKID <> SPACE);INHERITED_FROM_PARENT;ACTIVE;;Unique id. of organisation, as assigned by institution, using ident. scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6237612660;N_8655981910;001;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id;0018;C;;FPAYHX;REF13;000;000;;;;FPAYHX-REF12+030(10) <> 'SWIFT';INHERITED_FROM_PARENT;ACTIVE;;Identification assigned by institution
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0285705677;N_6237612660;000;ATOM;CGIID;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id/:atom:CGIID;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id/:atom:CGIID;0010;C;;FPAYHX;REF12+040;000;000;;;;FPAYHX-REF12+040(10) <> SPACE AND FPAYHX-DTKID = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0277720823;N_6237612660;000;ATOM;CUSTID;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id/:atom:CUSTID;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id/:atom:CUSTID;0018;C;;FPAYHX;DTKID;000;000;;;;FPAYHX-DTKID <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01869216625;N_6237612660;000;ATOM;NOTPROVIDED;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id/:atom:NOTPROVIDED;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Id/:atom:NOTPROVIDED;0000;C;;;;000;000;NOTPROVIDED;;;FPAYHX-DTKID = SPACE AND FPAYHX-REF12+040(10) = SPACE;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3811331710;N_8655981910;001;ELEM;Issr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Issr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/Issr;0010;C;;FPAYHX;REF12+030;000;000;;;;FPAYHX-REF12+030(10) <> 'SWIFT';REDEFINED_IN_TREE;DEACTIVATED;;Entity that assigns identification
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7569476860;N_8655981910;001;ELEM;SchmeNm;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm;0000;C;;;;000;000;;;;FPAYHX-REF03+0(1) <> 'S';REDEFINED_IN_TREE;ACTIVE;;Name of identification scheme
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3680388280;N_7569476860;001;ELEM;Cd;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Cd;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Cd;0004;C;;FPAYHX;REF12+060;000;000;;;;FPAYHX-REF12+030(10) <> 'SWIFT' AND FPAYHX-REF12+050(10) = SPACE AND (FPAYHX-REF03+0(1) <> 'S' OR (FPAYHX-REF03+0(1) = 'S' AND FPAYHX-REF12+040(10) = SPACE) ) AND (FPAYHX-REF12+040(10) <> SPACE OR FPAYHX-DTKID <> SPACE);INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in coded form as published in external list
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0210961684;N_3680388280;000;ATOM;CGICD;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Cd/:atom:CGICD;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Cd/:atom:CGICD;0004;C;;FPAYHX;REF12+060;000;000;;;;FPAYHX-REF12+060(4) <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_0111309059;N_3680388280;000;ATOM;CODE;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Cd/:atom:CODE;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Cd/:atom:CODE;0004;C;;;;000;000;BANK;;;FPAYHX-REF12+060(4) = SPACE;INHERITED_FROM_PARENT;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3361817520;N_7569476860;001;ELEM;Prtry;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Prtry;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/OrgId/Othr/SchmeNm/Prtry;0010;C;;FPAYHX;REF12+050;000;000;;;;FPAYHX-REF12+040(10) <> SPACE AND FPAYHX-REF12+030(10) <> 'SWIFT' AND FPAYHX-REF12+050(10) <> SPACE;INHERITED_FROM_PARENT;ACTIVE;;Name of identification scheme, in free text form
PAYM;Z_PT_CGI_XML_CT_V9;000;N01296380720;N01155574158;001;ELEM;PrvtId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId;0000;C;;;;000;000;;;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01535075580;N_8063921300;000;ELEM;PrvtId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId;0000;C;;;;000;000;;;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01888925069;N01296380720;001;ELEM;Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr;0000;C;;;;000;000;;;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01911281491;N01535075580;000;ELEM;Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr;0000;C;;;;000;000;;;;;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01032232419;N01911281491;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;0016;C;;FPAYHX;STCEG+002;002;000;1;;;= SPACE;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01274007991;N01911281491;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;0016;C;;FPAYHX;STCEG+002;002;000;1;DMEE_EXIT_SEPA_COUNTRIES;;= 'X';ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01527110674;N01888925069;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;0000;C;;;;000;000;71501030951;;;FPAYP-BUKRS = '2120' AND FPAYHX-UBKNT = '42827401013';ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01546038221;N01888925069;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;0000;C;;;;000;000;N0106162A000;;;FPAYP-BUKRS = '2010' AND FPAYHX-UBKNT = '0200082137';ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01582866928;N01888925069;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;0000;C;;;;000;000;N2504544D000;;;FPAYP-BUKRS = '2120' AND FPAYHX-UBKNT = '0700006758';ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01918271392;N01888925069;000;ELEM;Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Id/PrvtId/Othr/Id;0000;C;;;;000;000;A36868362000;;;FPAYP-BUKRS = '2110' AND FPAYHX-UBKNT = '0200305502';ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N_2946732800;N_7509590460;000;ELEM;Nm;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Nm;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Nm;0000;C;;;;000;000;;;;;REDEFINED_IN_TREE;ACTIVE;;Name by which party is known and which is usually used to identify party
PAYM;Z_PT_CGI_XML_CT_V9;000;N01895519172;N_2946732800;000;ATOM;AUST1;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Nm/:atom:AUST1;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Nm/:atom:AUST1;0000;C;;FPAYHX;AUST1;000;000;;;;FPAYHX-AUST1 <> SPACE;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01335752762;N_2946732800;000;ATOM;NAMEZ;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Nm/:atom:NAMEZ;/Document/CstmrCdtTrfInitn/GrpHdr/InitgPty/Nm/:atom:NAMEZ;0000;C;;FPAYHX;NAMEZ;000;000;;;;FPAYHX-AUST1 = SPACE;ADDED_IN_TREE;ACTIVE;;
PAYM;Z_PT_CGI_XML_CT_V9;000;N01011815020;N_4806967320;001;ELEM;MsgId;/Document/CstmrCdtTrfInitn/GrpHdr/MsgId;/Document/CstmrCdtTrfInitn/GrpHdr/MsgId;0035;C;;FPAYHX;RENUM;000;000;;DMEE_EXIT_SEPA_COUNTRIES;;= 'X';ADDED_IN_TREE;ACTIVE;;Point to point reference to unambiguously identify message
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3707409950;N_4806967320;001;ELEM;MsgId;/Document/CstmrCdtTrfInitn/GrpHdr/MsgId;/Document/CstmrCdtTrfInitn/GrpHdr/MsgId;0035;C;;FPAYHX;RENUM;000;000;;;;= SPACE;REDEFINED_IN_TREE;ACTIVE;;Point to point reference to unambiguously identify message
PAYM;Z_PT_CGI_XML_CT_V9;000;N_5383422580;N_4806967320;001;ELEM;NbOfTxs;/Document/CstmrCdtTrfInitn/GrpHdr/NbOfTxs;/Document/CstmrCdtTrfInitn/GrpHdr/NbOfTxs;0008;N;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Number of individual transactions contained in message
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4597540400;N_3041630990;002;ELEM;PmtInf;/Document/CstmrCdtTrfInitn/PmtInf;/Document/CstmrCdtTrfInitn/PmtInf;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Set of characteristics that applies to debit side of payment transaction
PAYM;Z_PT_CGI_XML_CT_V9;000;N_6510469780;N_4597540400;002;ELEM;BtchBookg;/Document/CstmrCdtTrfInitn/PmtInf/BtchBookg;/Document/CstmrCdtTrfInitn/PmtInf/BtchBookg;0000;C;;FPAYHX;REF01+110(6);000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Identifies whether single or batch entry within group of is requested
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7436948640;N_4597540400;003;ELEM;CdtTrfTxInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Provides information on individual transaction(s) included in message
PAYM;Z_PT_CGI_XML_CT_V9;000;N_4239787460;N_7436948640;003;ELEM;Amt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt;0000;C;;;;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Amount of money to be moved between debtor and creditor, in curr. of init.
PAYM;Z_PT_CGI_XML_CT_V9;000;N_7393847950;N_4239787460;003;ELEM;EqvtAmt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt;0000;C;;;;000;000;;;;1 = SPACE;INHERITED_FROM_PARENT;ACTIVE;;Amount of money to be moved between debtor and creditor, in curr. of debtor
PAYM;Z_PT_CGI_XML_CT_V9;000;N_3360618970;N_7393847950;003;ELEM;Amt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/Amt;/Document/CstmrCdtTrfInitn/PmtInf/CdtTrfTxInf/Amt/EqvtAmt/Amt;0015;C;;FPAYH;RWBTR;000;000;;;;;INHERITED_FROM_PARENT;ACTIVE;;Amount of money to be moved between debtor and creditor, in curr. of debtor
